country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
9020,9020040,榜林村,W040000012,金門加油站男廁,金門縣金寧鄉榜林村伯玉路一段,安佳信股份有限公司,24.43598093,118.327153,特優級,商業營業場所,男廁所,安佳信股份有限公司,0
9020,9020040,古寧村,W040000003,古寧頭戰史館男廁,金門縣金寧鄉古寧村北山,內政部國家公園署,24.4832303,118.3209261,特優級,觀光地區及風景區,男廁所,金門國家公園管理處,0
9020,9020040,古寧村,W040000004,古寧頭戰史館女廁,金門縣金寧鄉古寧村北山,內政部國家公園署,24.4832303,118.3209261,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020030,瓊林里,W030000035,社福館1F女廁,金門縣金湖鎮瓊林里瓊徑路,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,女廁所,金門縣社會福利館,0
9020,9020040,盤山村,W040000002,蔣經國先生紀念館後側男廁,金門縣金寧鄉盤山村桃園路,內政部國家公園署,24.43700745,118.3536868,特優級,觀光地區及風景區,男廁所,金門國家公園管理處,1
9020,9020030,瓊林里,W030000036,社福館1F無障礙廁所,金門縣金湖鎮瓊林里瓊徑路,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,無障礙廁所,金門縣社會福利館,0
9020,9020030,瓊林里,W030000037,社福館演藝廳旁男廁,金門縣金湖鎮瓊林里瓊徑路35號,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,男廁所,金門縣社會福利館,0
9020,9020030,正義里,W030000024,金門航空站大廳1號無障礙廁所,金門縣金湖鎮正義里尚義機場,交通部民用航空局,24.43541676,118.3679274,特優級,交通,無障礙廁所,交通部民用航空局金門航空站,0
9020,9020030,正義里,W030000023,金門航空站大廳1號女廁,金門縣金湖鎮正義里尚義機場,交通部,24.43541676,118.3679274,特優級,交通,女廁所,交通部民用航空局金門航空站,0
9020,9020030,瓊林里,W030000113,蘭湖公園無障礙廁所,金門縣金湖鎮瓊林里蘭湖,縣市政府,24.45030712,118.3830809,特優級,觀光地區及風景區,無障礙廁所,金湖鎮公所,1
9020,9020030,瓊林里,W030000112,蘭湖公園女廁,金門縣金湖鎮瓊林里蘭湖,縣市政府,24.45030712,118.3830809,特優級,觀光地區及風景區,女廁所,金湖鎮公所,0
9020,9020030,瓊林里,W030000111,蘭湖公園男廁,金門縣金湖鎮瓊林里蘭湖,縣市政府,24.45030712,118.3830809,特優級,觀光地區及風景區,男廁所,金湖鎮公所,0
9020,9020040,古寧村,W040000032,北山海堤公廁,金門縣金寧鄉古寧村北山海堤,縣市政府,24.48526627,118.3045097,特優級,觀光地區及風景區,混合廁所,金寧鄉公所,0
9020,9020030,新湖里,W030000014,金門陶瓷廠男廁,金門縣金湖鎮新湖里漁村,縣市政府,24.43536602,118.4065972,特優級,觀光地區及風景區,男廁所,金門縣陶瓷廠,0
9020,9020030,新市里,W030000008,衛福部金門醫院女廁,金門縣金湖鎮新市里復興路,衛生福利部,24.44161491,118.4186459,特優級,社福機構、集會場所,女廁所,衛生福利部金門醫院,0
9020,9020030,正義里,W030000022,金門航空站大廳1號男廁,金門縣金湖鎮正義里尚義機場,交通部民用航空局,24.43541676,118.3679274,特優級,交通,男廁所,交通部民用航空局金門航空站,1
9020,9020010,東門里,W010000078,浯江溪停車場3號女廁,金門縣金城鎮東門里北堤路停車場,縣市政府,24.42957066,118.3212155,特優級,交通,女廁所,金門縣政府觀光處,0
9020,9020010,東門里,W010000077,浯江溪停車場2號女廁,金門縣金城鎮東門里北堤路停車場,縣市政府,24.42940294,118.3182753,特優級,交通,女廁所,金門縣政府觀光處,0
9020,9020010,南門里,W010000076,浯江溪停車場1號女廁,金門縣金城鎮南門里北堤路停車場,縣市政府,24.42899818,118.3157274,特優級,交通,女廁所,金門縣政府觀光處,0
9020,9020030,新市里,W030000004,中正公園老人休閒中心男廁,金門縣金湖鎮新市里太湖路三段,縣市政府,24.43755166,118.4237726,特優級,社福機構、集會場所,男廁所,金湖鎮公所,0
9020,9020030,新市里,W030000005,中正公園老人休閒中心女廁,金門縣金湖鎮新市里太湖路三段,縣市政府,24.43755166,118.4237726,特優級,社福機構、集會場所,女廁所,金湖鎮公所,0
9020,9020030,料羅里,W030000029,料羅碼頭2號男廁,金門縣金湖鎮料羅里料羅碼頭,縣市政府,24.40806574,118.430054,特優級,交通,男廁所,金門縣港務處,0
9020,9020030,正義里,W030000019,金門航空站特產中心旁男廁,金門縣金湖鎮正義里尚義機場,交通部,24.43522385,118.3673601,特優級,交通,男廁所,交通部民用航空局金門航空站,1
9020,9020030,正義里,W030000020,金門航空站特產中心旁女廁,金門縣金湖鎮正義里尚義機場,交通部,24.43522385,118.3673601,特優級,交通,女廁所,交通部民用航空局金門航空站,1
9020,9020030,山外里,W030000012,榕園男廁,金門縣金湖鎮山外里安民,縣市政府,24.44367799,118.4301271,特優級,觀光地區及風景區,男廁所,金門縣林務所,0
9020,9020010,南門里,W010000022,浯江溪停車場1號男廁,金門縣金城鎮南門里北堤路停車場,縣市政府,24.42899818,118.3157274,特優級,交通,男廁所,金門縣政府觀光處,0
9020,9020010,南門里,W010000019,體育館-民族路側女廁,金門縣金城鎮南門里民族路,縣市政府,24.42998984,118.3143463,特優級,文化育樂活動場所,女廁所,金門縣立體育場,0
9020,9020010,南門里,W010000018,體育館-民族路側男廁,金門縣金城鎮南門里民族路,縣市政府,24.42998984,118.3143463,特優級,文化育樂活動場所,男廁所,金門縣立體育場,0
9020,9020010,東門里,W010000005,浯江溪停車場2號男廁,金門縣金城鎮東門里浯江北堤路旁,縣市政府,24.42937497,118.3182746,特優級,民眾洽公場所,男廁所,金門縣政府觀光處,0
9020,9020010,東門里,W010000006,浯江溪停車場3號男廁,金門縣金城鎮東門里北堤路停車場,縣市政府,24.42957066,118.3212155,特優級,交通,男廁所,金門縣政府觀光處,0
9020,9020010,西門里,W010000008,統精加油站男廁,金門縣金城鎮西門里環島北路一段,統精股份有限公司,24.44337403,118.3258793,特優級,商業營業場所,男廁所,統精股份有限公司,0
9020,9020010,西門里,W010000014,文化中心女廁,金門縣金城鎮西門里環島北路一段,縣市政府,24.44085028,118.323409,特優級,文化育樂活動場所,女廁所,金門縣文化局,0
9020,9020010,古城里,W010000030,古崗樓女廁,金門縣金城鎮古城里珠水路旁,國家公園署,24.39581014,118.3152648,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020010,北門里,W010000024,金城車站男廁,金門縣金城鎮北門里民生路7號,縣市政府,24.43328613,118.3199992,特優級,交通,男廁所,金門縣公共車船管理處,0
9020,9020030,瓊林里,W030000119,特約茶室展示館無障礙廁所,金門縣金湖鎮瓊林里小徑126號,內政部國家公園署,24.44848155,118.3849279,特優級,觀光地區及風景區,無障礙廁所,金門國家公園管理處,0
9020,9020030,正義里,W030000118,陳景蘭洋樓女廁,金門縣金湖鎮正義里成功村1號,縣市政府,24.43736657,118.3900474,特優級,觀光地區及風景區,女廁所,金湖鎮公所,0
9020,9020030,山外里,W030000117,迎賓館無障礙廁所,金門縣金湖鎮山外里山外72之1號,內政部國家公園署,24.44788448,118.4179418,特優級,觀光地區及風景區,無障礙廁所,金門國家公園管理處,0
9020,9020030,山外里,W030000116,迎賓館女廁,金門縣金湖鎮山外里山外72之1號,內政部國家公園署,24.44788448,118.4179418,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,1
9020,9020010,金水里,W010000106,水頭商港5號無障礙廁所,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,無障礙廁所,金門縣港務處,0
9020,9020010,金水里,W010000105,水頭商港5號女廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,女廁所,金門縣港務處,0
9020,9020010,金水里,W010000104,水頭商港5號男廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,男廁所,金門縣港務處,0
9020,9020010,金水里,W010000103,水頭商港4號無障礙廁所,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,無障礙廁所,金門縣港務處,0
9020,9020010,金水里,W010000102,水頭商港4號女廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,女廁所,金門縣港務處,0
9020,9020010,金水里,W010000101,水頭商港4號男廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,男廁所,金門縣港務處,0
9020,9020010,金水里,W010000100,水頭商港3號無障礙廁所,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,無障礙廁所,金門縣港務處,0
9020,9020010,金水里,W010000099,水頭商港3號女廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,女廁所,金門縣港務處,0
9020,9020010,金水里,W010000096,水頭商港2號女廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,女廁所,金門縣港務處,0
9020,9020010,南門里,W010000093,體育館-民族路側無障礙廁所,金門縣金城鎮南門里民族路,縣市政府,24.42998984,118.3143463,特優級,文化育樂活動場所,無障礙廁所,金門縣立體育場,0
9020,9020010,西門里,W010000092,統精加油站女廁,金門縣金城鎮西門里環島北路一段138號,統精股份有限公司,24.44337403,118.3258793,特優級,商業營業場所,女廁所,統精股份有限公司,0
9020,9020010,金水里,W010000091,風獅爺文物坊女廁,金門縣金城鎮金水里前水頭42號,內政部國家公園署,24.40950578,118.2986691,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020010,南門里,W010000072,慢速壘球場無障礙廁所,金門縣金城鎮南門里慢速壘球場旁,縣市政府,24.43123584,118.3108064,特優級,文化育樂活動場所,無障礙廁所,金門縣立體育場,0
9020,9020010,南門里,W010000071,慢速壘球場女廁,金門縣金城鎮南門里慢速壘球場旁,縣市政府,24.43123584,118.3108064,特優級,文化育樂活動場所,女廁所,金門縣立體育場,0
9020,9020010,南門里,W010000070,慢速壘球場男廁,金門縣金城鎮南門里慢速壘球場旁,縣市政府,24.43123584,118.3108064,特優級,文化育樂活動場所,男廁所,金門縣立體育場,0
9020,9020010,金水里,W010000095,水頭商港2號男廁,金門縣金城鎮金水里西海路一段5號,縣市政府,24.41529509,118.2866266,特優級,交通,男廁所,金門縣港務處,0
9020,9020010,南門里,W010000094,體育場司令台下方女廁,金門縣金城鎮南門里民族路261號,縣市政府,24.43328613,118.3124059,特優級,文化育樂活動場所,女廁所,金門縣立體育場,0
9020,9020050,黃埔村,W050000037,勇士堡女廁,金門縣烈嶼鄉黃埔村黃厝勇士堡,縣市政府,24.44736695,118.2520994,特優級,觀光地區及風景區,女廁所,烈嶼鄉公所,0
9020,9020050,黃埔村,W050000036,勇士堡男廁,金門縣烈嶼鄉黃埔村黃厝勇士堡,縣市政府,24.44736695,118.2520994,特優級,觀光地區及風景區,男廁所,烈嶼鄉公所,0
